provider_state,billing_class,negotiated_rate
FL,professional,1003.1
AL,professional,237.84
AL,professional,670.81
AL,professional,895.47
AL,professional,1171.44
AL,professional,1196.32
IN,professional,290.38
TX,professional,207.25
TX,professional,632.36
TX,professional,1062.06
WI,professional,861.6
WI,professional,3143.2
AZ,professional,625.11
WA,institutional,16446.61
MI,professional,883.25
MI,professional,1252.5
TX,professional,885.69
TX,professional,177.14
MO,professional,2310.4
TX,professional,2009.52
FL,professional,1059.44
OK,professional,598.42
NY,professional,201.17
NY,professional,301.59
NY,professional,535.81
NY,professional,825.08
NY,professional,1470.99
FL,professional,1925.0
FL,professional,365.14
TX,professional,1424.0
CO,professional,1008.5
TX,professional,723.69
NY,professional,266.01
MS,institutional,3666.56
GA,institutional,2579.97
CA,professional,1204.08
NJ,professional,197.42
NJ,professional,1329.53
AL,professional,618.25
CT,professional,1764.61
NJ,institutional,6762.28
NJ,institutional,34426.52
UT,professional,1988.42
LA,professional,1208.46
MO,professional,589.69
WV,institutional,6281.88
WY,professional,585.2
CT,professional,114.48
IL,institutional,115107.59
MD,professional,1112.37
MD,institutional,2279.93
MD,institutional,52937.92
LA,institutional,5306.4
LA,institutional,8027.4
TX,professional,367.9
TX,professional,1352.55
IA,professional,732.46
IN,professional,917.64
OH,institutional,9792.9
NC,professional,1980.9
TX,professional,1794.9
TX,professional,3477.0
MS,professional,1534.0
CO,professional,1055.56
MI,professional,86.54
MI,professional,164.36
MI,professional,620.4
MI,professional,1327.88
MI,professional,1470.25
WI,professional,3670.48
TX,professional,1258.0
IN,professional,270.83
IN,professional,1017.14
MT,professional,1879.56
CO,professional,974.88
LA,professional,1208.46
WV,institutional,17040.0
VA,institutional,6213.68
VA,institutional,16943.52
MI,professional,620.4
MI,professional,1470.25
IN,institutional,10765.96
IN,institutional,30600.0
AL,professional,237.84
AL,professional,670.81
AL,professional,895.47
AL,professional,1171.44
AL,professional,1196.32
KY,institutional,3514.5
TX,institutional,4028.8
TN,professional,974.19
FL,professional,727.48
VA,institutional,2940.69
MO,institutional,8148.7
MO,institutional,40455.07
CO,institutional,3432.49
CT,professional,1762.14
TX,institutional,12682.88
IN,professional,2125.0
MD,professional,1112.37
MS,professional,1376.0
TX,professional,985.74
TX,professional,207.25
TX,professional,632.36
TX,professional,743.93
MN,professional,51.24
OH,professional,184.5
FL,professional,232.86
MI,institutional,12379.92
MA,professional,218.97
MA,professional,925.79
MA,professional,1521.16
MA,professional,1882.02
MA,professional,2590.26
PA,professional,2380.5
OH,institutional,5000.0
CO,professional,1042.11
FL,professional,882.86
NJ,professional,2544.9
NJ,professional,1266.81
VA,professional,1056.8
TX,professional,852.89
AL,professional,237.84
AL,professional,670.81
AL,professional,895.47
AL,professional,1171.44
AL,professional,1196.32
GA,institutional,21414.93
TX,professional,296.76
TX,professional,905.46
TX,professional,1266.32
KS,institutional,2140.43
KS,institutional,6540.24
CT,professional,1625.0
NM,professional,1487.09
MI,professional,138.46
MI,professional,164.36
MI,professional,620.4
MI,professional,829.93
MI,professional,1176.2
MI,professional,1470.25
MO,professional,1827.5
FL,professional,1925.0
MS,professional,1646.64
AK,institutional,25075.0
TX,professional,1033.71
NC,professional,3372.7
OK,professional,831.01
FL,professional,505.17
CA,institutional,11946.46
KS,institutional,7775.18
MI,professional,86.54
MI,professional,620.4
MI,professional,829.93
MI,professional,966.8
MI,professional,1470.25
FL,professional,1288.14
CA,institutional,64113.19
FL,professional,1925.0
SC,professional,1171.61
NY,professional,1133.47
NY,professional,97.58
WA,professional,1240.0
CT,professional,815.69
MA,professional,704.86
ME,professional,1118.79
FL,professional,1582.5
FL,professional,2065.7
MI,professional,138.46
MI,professional,620.4
MI,professional,1176.2
MI,professional,1470.25
CT,institutional,51228.1
TX,professional,1033.71
PA,professional,697.31
IL,institutional,123594.04
TX,professional,1115.32
WA,professional,1843.2
NY,professional,21.97
GA,professional,1291.0
MI,professional,926.0
MO,professional,589.6
MO,professional,1227.49
OH,professional,3150.0
TX,professional,207.25
TX,professional,632.36
TX,professional,884.38
NY,professional,957.16
GA,professional,1377.27
IN,professional,205.55
KY,institutional,6054.85
TX,professional,360.84
CA,institutional,60.07
CA,institutional,60.07
CA,institutional,60.07
CA,institutional,60.07
PA,institutional,12298.65
AL,professional,1294.0
WA,professional,364.0
WA,professional,1875.9
KS,institutional,6983.91
ME,professional,853.17
LA,professional,971.9
NM,institutional,8602.0
CA,institutional,60674.19
FL,professional,673.56
OH,professional,103.89
AZ,professional,1118.62
MI,professional,892.82
TX,professional,813.92
GA,professional,889.0
TN,professional,569.46
MD,professional,1093.89
PA,institutional,21253.6
MI,professional,138.46
MI,professional,620.4
MI,professional,829.93
MI,professional,966.8
MI,professional,1176.2
MI,professional,1470.25
GA,professional,1289.41
PA,professional,631.68
TX,professional,217.87
TX,professional,664.75
TX,professional,929.68
FL,professional,2742.23
WA,professional,755.43
NC,professional,1866.4
OH,professional,643.45
NC,professional,2103.75
FL,professional,232.86
PA,professional,838.01
CA,professional,417.81
SC,professional,1530.32
KY,professional,1317.01
TX,professional,144.34
KY,professional,2893.7
TX,institutional,82347.62
CA,professional,2169.06
KY,professional,2455.2
IL,professional,1090.4
MI,professional,86.54
MI,professional,164.36
MI,professional,620.4
MI,professional,829.93
MI,professional,1470.25
CA,institutional,74.0
CA,institutional,11332.0
CA,institutional,22349.0
CA,institutional,68588.0
CA,institutional,159309.0
TX,institutional,7519.2
TX,professional,813.92
WI,professional,1159.78
GA,professional,645.96
MO,professional,917.63
LA,professional,951.56
TX,professional,256.31
TX,professional,782.06
CA,institutional,16622.6
FL,professional,2481.54
PA,professional,1341.86
IL,institutional,9296.7
NJ,institutional,8075.0
NC,institutional,10971.9
NC,institutional,65069.43
CA,institutional,5945.0
CA,institutional,5945.0
CA,institutional,5945.0
CA,institutional,5945.0
VA,professional,720.0
VA,professional,2546.4
MI,professional,27.69
MI,professional,620.4
MI,professional,1327.88
NY,professional,1799.52
UT,institutional,2797.45
CO,institutional,12562.54
TX,professional,558.9
TX,professional,1210.4
CT,professional,346.22
CT,professional,1477.46
MI,professional,138.46
MI,professional,620.4
MI,professional,966.8
MI,professional,1327.88
MI,professional,1470.25
TX,professional,207.25
TX,professional,632.36
TX,professional,884.38
OH,professional,1890.0
CA,professional,82.77
VA,professional,773.54
AR,professional,926.54
GA,institutional,15554.4
AL,professional,1008.72
AL,professional,1388.49
MI,professional,2667.6
WI,professional,2934.8
TX,professional,1004.97
TX,professional,340.13
TX,professional,1451.38
WI,professional,5976.9
WV,professional,1072.14
TX,professional,724.28
TX,institutional,14646.49
CO,professional,1002.53
TX,professional,1080.93
OH,professional,2660.5
NY,institutional,42358.56
NJ,institutional,19043.58
FL,institutional,6458.06
NJ,professional,711.84
TX,professional,469.0
TX,professional,1338.07
TN,professional,995.2
GA,institutional,3895.43
MI,professional,138.46
MI,professional,164.36
MI,professional,620.4
MI,professional,1176.2
MI,professional,1327.88
MI,professional,1470.25
CA,professional,791.69
TX,professional,583.51
KY,professional,884.88
PA,professional,1514.49
AL,professional,618.25
NV,professional,1071.93
CA,professional,2372.4
TX,professional,625.04
AL,professional,462.62
FL,professional,1130.4
NY,professional,1093.1
MN,professional,1855.55
AR,professional,997.9
MO,professional,1427.25
MO,professional,1732.22
NV,professional,1063.64
CA,professional,334.37
FL,institutional,44357.4
MA,professional,2071.08
MA,professional,3146.22
TX,professional,2759.44
VA,institutional,3847.5
OH,institutional,40494.08
LA,professional,1208.46
KS,professional,102.4
TX,institutional,13349.21
TX,institutional,14632.98
IL,institutional,2629.44
IL,institutional,18643.46
MS,institutional,5681.25
NY,institutional,4030.97
TX,institutional,135915.65
ID,institutional,5079.6
ID,institutional,11529.9
TX,professional,58.5
IL,professional,941.81
CA,professional,806.68
TX,professional,1800.0
NY,professional,1620.45
MD,professional,1112.37
WI,professional,3160.12
TX,professional,968.73
MI,professional,138.46
MI,professional,164.36
MI,professional,620.4
MI,professional,1176.2
MI,professional,1327.88
MI,professional,1470.25
OH,institutional,9584.17
OH,professional,904.85
IL,professional,3276.75
MN,professional,1613.25
MI,institutional,19104.58
PA,institutional,63156.68
CT,professional,1071.56
GA,professional,975.0
FL,professional,1137.36
IL,professional,3730.5
OH,professional,915.17
GA,professional,748.91
OH,professional,94.91
OH,professional,1317.01
TX,professional,873.05
MA,institutional,2539.49
MA,institutional,3548.7
MA,professional,270.13
MA,professional,693.43
MA,professional,1657.66
MI,professional,86.54
MI,professional,164.36
MI,professional,265.58
MI,professional,310.2
MI,professional,1470.25
FL,professional,5196.5
WI,professional,5751.3
TX,institutional,4821.25
ND,professional,2141.92
MD,professional,945.37
KY,professional,732.14
CA,professional,162.07
CA,professional,225.3
CA,professional,376.19
CA,professional,1426.23
CA,professional,2000.85
IL,professional,364.69
IL,professional,1143.67
FL,professional,741.6
FL,professional,670.98
TX,professional,2198.95
MN,institutional,15907.86
MA,professional,774.0
MA,professional,3387.06
CO,institutional,48691.07
IL,professional,1847.73
OR,professional,2098.64
OR,professional,2090.0
AK,professional,1477.17
TN,professional,806.87
OH,professional,1045.41
KY,professional,1032.2
MI,professional,2929.1
MI,professional,138.46
MI,professional,966.8
MI,professional,1176.2
MI,professional,1327.88
MI,professional,1470.25
MI,professional,27.69
MI,professional,164.36
MI,professional,620.4
MI,professional,1327.88
MI,professional,1470.25
AL,professional,237.84
AL,professional,670.81
AL,professional,895.47
AL,professional,1171.44
AL,professional,1196.32
LA,institutional,10744.8
MO,professional,2916.75
FL,professional,1024.12
PA,professional,1024.2
TX,professional,625.04
TX,professional,1041.43
CA,institutional,17656.49
MI,professional,86.54
MI,professional,164.36
MI,professional,620.4
MI,professional,829.93
MI,professional,1470.25
CO,professional,124.57
GA,professional,1603.97
GA,institutional,3895.43
CA,professional,1449.76
PA,professional,1068.77
MA,professional,145.17
MS,professional,579.71
AZ,professional,202.42
NC,professional,552.0
TN,professional,806.87
MO,professional,1768.86
MO,professional,3400.55
MO,institutional,7060.95
MI,professional,164.36
MI,professional,1176.2
NM,professional,1485.8
NM,professional,2121.6
MI,professional,138.46
MI,professional,164.36
MI,professional,620.4
MI,professional,829.93
MI,professional,1470.25
WI,institutional,44715.42
FL,professional,776.92
AR,professional,563.69
IN,professional,887.05
TX,professional,721.68
OH,professional,645.31
TX,professional,886.43
TX,professional,1064.6
CA,institutional,18.0
CA,institutional,25.0
CA,institutional,25.0
CA,institutional,50.0
CA,institutional,63.0
CA,institutional,10200.0
CA,institutional,28705.36
CA,institutional,29120.05
CA,institutional,45816.23
CA,institutional,115277.14
CA,institutional,157476.87
KY,professional,851.05
OH,professional,904.85
CA,institutional,19044.82
ID,institutional,14166.85
OH,professional,817.72
ME,institutional,4833.72
CA,professional,1548.06
SC,professional,1138.95
TX,professional,235.82
TX,professional,746.22
TX,institutional,2430.68
AL,professional,616.82
NY,professional,59.32
CA,institutional,6186.0
CA,institutional,6186.0
CA,institutional,6186.0
CA,institutional,6186.0
CA,institutional,7305.83
IL,professional,1627.5
FL,professional,670.98
FL,professional,728.0
MN,institutional,6761.25
MN,institutional,32458.5
SC,institutional,10796.7
SC,institutional,12429.71
GA,institutional,19528.8
TX,institutional,4468.8
UT,professional,1058.75
NY,professional,1676.58
AL,professional,616.82
IL,institutional,16828.13
NY,professional,164.68
NY,professional,724.08
NY,professional,1326.04
NY,professional,1454.91
NY,professional,2596.74
NY,professional,197.75
CA,professional,1047.2
KY,professional,599.64
TX,professional,1163.19
ID,professional,1336.7
TX,professional,721.68
TX,professional,262.44
TX,professional,800.75
TX,professional,1119.87
LA,professional,887.82
AR,professional,1200.26
GA,institutional,26835.39
GA,institutional,97118.67
KS,professional,1414.8
TX,professional,1172.0
KS,professional,1008.78
IL,professional,28.66
AL,institutional,10309.65
MI,professional,620.4
MI,professional,1176.2
MI,professional,1470.25
NM,professional,1175.17
IA,professional,573.24
WV,professional,633.55
CA,professional,2323.2
SD,professional,1753.2
TX,professional,2418.75
MO,professional,1693.64
FL,professional,1362.19
WI,professional,2248.2
IN,professional,1194.14
PA,professional,1571.25
PA,institutional,21253.6
TX,professional,782.06
TX,professional,2510.63
NY,professional,923.7
IN,institutional,37839.48
ID,professional,1204.38
IN,professional,1358.32
MD,professional,2369.42
AZ,professional,7563.0
CA,institutional,425.0
CA,institutional,425.0
CA,institutional,1000.0
CA,institutional,1450.0
AL,professional,1294.0
MI,professional,956.85
TX,institutional,173668.97
FL,professional,741.6
GA,professional,2287.09
TX,professional,1112.79
KY,institutional,3115.32
KS,professional,889.72
KY,professional,45.0
FL,professional,761.4
FL,professional,2097.0
FL,professional,744.46
AR,professional,1025.62
ME,professional,1042.1
IA,professional,1761.6
PA,professional,2871.75
WA,institutional,14813.84
WA,institutional,25367.52
TX,institutional,13506.64
MA,professional,48.98
NY,professional,159.01
NY,professional,801.87
NY,professional,900.68
NY,professional,1533.71
NY,professional,1925.28
CA,professional,1728.0
OH,professional,889.17
MI,professional,27.69
MI,professional,164.36
MI,professional,620.4
MI,professional,1327.88
MI,professional,1470.25
CA,professional,1557.9
MI,professional,634.9
PA,institutional,25278.82
MI,professional,138.46
MI,professional,164.36
MI,professional,620.4
MI,professional,829.93
MI,professional,1470.25
